query_date,update_date,index_code,index_name,baostock_code,symbol,stock_name,source
2026-05-31,2026-05-25,000300,CSI 300,sz.300394,300394.SZ,天孚通信,baostock
2026-05-31,2026-05-25,000300,CSI 300,sz.300408,300408.SZ,三环集团,baostock
2026-05-31,2026-05-25,000300,CSI 300,sz.300413,300413.SZ,芒果超媒,baostock
2026-05-31,2026-05-25,000300,CSI 300,sz.300418,300418.SZ,昆仑万维,baostock
2026-05-31,2026-05-25,000300,CSI 300,sz.300433,300433.SZ,蓝思科技,baostock
2026-05-31,2026-05-25,000300,CSI 300,sz.300442,300442.SZ,润泽科技,baostock
2026-05-31,2026-05-25,000300,CSI 300,sz.300476,300476.SZ,胜宏科技,baostock
2026-05-31,2026-05-25,000300,CSI 300,sz.300498,300498.SZ,温氏股份,baostock
2026-05-31,2026-05-25,000300,CSI 300,sz.300502,300502.SZ,新易盛,baostock
2026-05-31,2026-05-25,000300,CSI 300,sz.300628,300628.SZ,亿联网络,baostock
2026-05-31,2026-05-25,000300,CSI 300,sz.300661,300661.SZ,圣邦股份,baostock
2026-05-31,2026-05-25,000300,CSI 300,sz.300750,300750.SZ,宁德时代,baostock
2026-05-31,2026-05-25,000300,CSI 300,sz.300759,300759.SZ,康龙化成,baostock
2026-05-31,2026-05-25,000300,CSI 300,sz.300760,300760.SZ,迈瑞医疗,baostock
2026-05-31,2026-05-25,000300,CSI 300,sz.300782,300782.SZ,卓胜微,baostock
2026-05-31,2026-05-25,000300,CSI 300,sz.300803,300803.SZ,指南针,baostock
2026-05-31,2026-05-25,000300,CSI 300,sz.300832,300832.SZ,新产业,baostock
2026-05-31,2026-05-25,000300,CSI 300,sz.300866,300866.SZ,安克创新,baostock
2026-05-31,2026-05-25,000300,CSI 300,sz.300896,300896.SZ,爱美客,baostock
2026-05-31,2026-05-25,000300,CSI 300,sz.300979,300979.SZ,华利集团,baostock
2026-05-31,2026-05-25,000300,CSI 300,sz.300999,300999.SZ,金龙鱼,baostock
2026-05-31,2026-05-25,000300,CSI 300,sz.301236,301236.SZ,软通动力,baostock
2026-05-31,2026-05-25,000300,CSI 300,sz.301269,301269.SZ,华大九天,baostock
2026-05-31,2026-05-25,000300,CSI 300,sz.302132,302132.SZ,中航成飞,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.600000,600000.SS,浦发银行,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.600009,600009.SS,上海机场,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.600010,600010.SS,包钢股份,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.600011,600011.SS,华能国际,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.600015,600015.SS,华夏银行,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.600016,600016.SS,民生银行,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.600018,600018.SS,上港集团,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.600019,600019.SS,宝钢股份,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.600023,600023.SS,浙能电力,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.600025,600025.SS,华能水电,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.600026,600026.SS,中远海能,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.600027,600027.SS,华电国际,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.600028,600028.SS,中国石化,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.600029,600029.SS,南方航空,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.600030,600030.SS,中信证券,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.600031,600031.SS,三一重工,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.600036,600036.SS,招商银行,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.600039,600039.SS,四川路桥,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.600048,600048.SS,保利发展,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.600050,600050.SS,中国联通,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.600061,600061.SS,国投资本,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.600066,600066.SS,宇通客车,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.600085,600085.SS,同仁堂,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.600089,600089.SS,特变电工,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.600104,600104.SS,上汽集团,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.600111,600111.SS,北方稀土,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.600115,600115.SS,中国东航,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.600118,600118.SS,中国卫星,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.600150,600150.SS,中国船舶,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.600160,600160.SS,巨化股份,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.600176,600176.SS,中国巨石,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.600183,600183.SS,生益科技,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.600188,600188.SS,兖矿能源,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.600196,600196.SS,复星医药,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.600219,600219.SS,南山铝业,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.600221,600221.SS,海航控股,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.600233,600233.SS,圆通速递,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.600276,600276.SS,恒瑞医药,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.600309,600309.SS,万华化学,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.600346,600346.SS,恒力石化,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.600362,600362.SS,江西铜业,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.600372,600372.SS,中航机载,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.600406,600406.SS,国电南瑞,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.600415,600415.SS,小商品城,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.600426,600426.SS,华鲁恒升,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.600436,600436.SS,片仔癀,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.600438,600438.SS,通威股份,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.600460,600460.SS,士兰微,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.600482,600482.SS,中国动力,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.600489,600489.SS,中金黄金,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.600515,600515.SS,海南机场,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.600519,600519.SS,贵州茅台,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.600522,600522.SS,中天科技,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.600547,600547.SS,山东黄金,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.600549,600549.SS,厦门钨业,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.600570,600570.SS,恒生电子,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.600584,600584.SS,长电科技,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.600585,600585.SS,海螺水泥,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.600588,600588.SS,用友网络,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.600600,600600.SS,青岛啤酒,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.600660,600660.SS,福耀玻璃,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.600674,600674.SS,川投能源,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.600690,600690.SS,海尔智家,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.600741,600741.SS,华域汽车,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.600760,600760.SS,中航沈飞,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.600795,600795.SS,国电电力,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.600803,600803.SS,新奥股份,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.600809,600809.SS,山西汾酒,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.600845,600845.SS,宝信软件,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.600875,600875.SS,东方电气,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.600886,600886.SS,国投电力,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.600887,600887.SS,伊利股份,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.600893,600893.SS,航发动力,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.600900,600900.SS,长江电力,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.600905,600905.SS,三峡能源,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.600918,600918.SS,中泰证券,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.600919,600919.SS,江苏银行,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.600926,600926.SS,杭州银行,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.600930,600930.SS,华电新能,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.600938,600938.SS,中国海油,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.600941,600941.SS,中国移动,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.600958,600958.SS,东方证券,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.600989,600989.SS,宝丰能源,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.600999,600999.SS,招商证券,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.601006,601006.SS,大秦铁路,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.601009,601009.SS,南京银行,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.601012,601012.SS,隆基绿能,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.601018,601018.SS,宁波港,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.601021,601021.SS,春秋航空,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.601058,601058.SS,赛轮轮胎,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.601059,601059.SS,信达证券,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.601066,601066.SS,中信建投,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.601077,601077.SS,渝农商行,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.601088,601088.SS,中国神华,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.601100,601100.SS,恒立液压,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.601111,601111.SS,中国国航,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.601117,601117.SS,中国化学,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.601127,601127.SS,赛力斯,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.601136,601136.SS,首创证券,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.601138,601138.SS,工业富联,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.601166,601166.SS,兴业银行,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.601169,601169.SS,北京银行,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.601186,601186.SS,中国铁建,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.601211,601211.SS,国泰海通,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.601225,601225.SS,陕西煤业,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.601229,601229.SS,上海银行,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.601238,601238.SS,广汽集团,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.601288,601288.SS,农业银行,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.601318,601318.SS,中国平安,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.601319,601319.SS,中国人保,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.601328,601328.SS,交通银行,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.601336,601336.SS,新华保险,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.601360,601360.SS,三六零,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.601377,601377.SS,兴业证券,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.601390,601390.SS,中国中铁,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.601398,601398.SS,工商银行,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.601456,601456.SS,国联民生,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.601600,601600.SS,中国铝业,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.601601,601601.SS,中国太保,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.601607,601607.SS,上海医药,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.601618,601618.SS,中国中冶,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.601628,601628.SS,中国人寿,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.601633,601633.SS,长城汽车,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.601658,601658.SS,邮储银行,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.601668,601668.SS,中国建筑,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.601669,601669.SS,中国电建,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.601688,601688.SS,华泰证券,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.601689,601689.SS,拓普集团,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.601698,601698.SS,中国卫通,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.601727,601727.SS,上海电气,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.601728,601728.SS,中国电信,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.601766,601766.SS,中国中车,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.601788,601788.SS,光大证券,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.601800,601800.SS,中国交建,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.601816,601816.SS,京沪高铁,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.601818,601818.SS,光大银行,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.601825,601825.SS,沪农商行,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.601838,601838.SS,成都银行,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.601857,601857.SS,中国石油,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.601868,601868.SS,中国能建,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.601872,601872.SS,招商轮船,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.601877,601877.SS,正泰电器,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.601878,601878.SS,浙商证券,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.601881,601881.SS,中国银河,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.601888,601888.SS,中国中免,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.601898,601898.SS,中煤能源,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.601899,601899.SS,紫金矿业,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.601901,601901.SS,方正证券,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.601916,601916.SS,浙商银行,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.601919,601919.SS,中远海控,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.601939,601939.SS,建设银行,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.601985,601985.SS,中国核电,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.601988,601988.SS,中国银行,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.601995,601995.SS,中金公司,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.601998,601998.SS,中信银行,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.603019,603019.SS,中科曙光,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.603259,603259.SS,药明康德,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.603260,603260.SS,合盛硅业,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.603288,603288.SS,海天味业,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.603296,603296.SS,华勤技术,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.603369,603369.SS,今世缘,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.603392,603392.SS,万泰生物,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.603501,603501.SS,豪威集团,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.603799,603799.SS,华友钴业,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.603893,603893.SS,瑞芯微,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.603986,603986.SS,兆易创新,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.603993,603993.SS,洛阳钼业,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.605117,605117.SS,德业股份,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.605499,605499.SS,东鹏饮料,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.688008,688008.SS,澜起科技,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.688009,688009.SS,中国通号,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.688012,688012.SS,中微公司,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.688036,688036.SS,传音控股,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.688041,688041.SS,海光信息,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.688047,688047.SS,龙芯中科,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.688072,688072.SS,拓荆科技,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.688082,688082.SS,盛美上海,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.688111,688111.SS,金山办公,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.688126,688126.SS,沪硅产业,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.688183,688183.SS,生益电子,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.688223,688223.SS,晶科能源,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.688256,688256.SS,寒武纪,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.688271,688271.SS,联影医疗,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.688303,688303.SS,大全能源,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.688396,688396.SS,华润微,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.688472,688472.SS,阿特斯,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.688506,688506.SS,百利天恒,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.688521,688521.SS,芯原股份,baostock
2026-06-30,2026-06-29,000300,CSI 300,sh.688981,688981.SS,中芯国际,baostock
2026-06-30,2026-06-29,000300,CSI 300,sz.000001,000001.SZ,平安银行,baostock
2026-06-30,2026-06-29,000300,CSI 300,sz.000002,000002.SZ,万科A,baostock
2026-06-30,2026-06-29,000300,CSI 300,sz.000063,000063.SZ,中兴通讯,baostock
2026-06-30,2026-06-29,000300,CSI 300,sz.000100,000100.SZ,TCL科技,baostock
2026-06-30,2026-06-29,000300,CSI 300,sz.000157,000157.SZ,中联重科,baostock
2026-06-30,2026-06-29,000300,CSI 300,sz.000166,000166.SZ,申万宏源,baostock
2026-06-30,2026-06-29,000300,CSI 300,sz.000301,000301.SZ,东方盛虹,baostock
2026-06-30,2026-06-29,000300,CSI 300,sz.000333,000333.SZ,美的集团,baostock
2026-06-30,2026-06-29,000300,CSI 300,sz.000338,000338.SZ,潍柴动力,baostock
2026-06-30,2026-06-29,000300,CSI 300,sz.000408,000408.SZ,藏格矿业,baostock
2026-06-30,2026-06-29,000300,CSI 300,sz.000425,000425.SZ,徐工机械,baostock
2026-06-30,2026-06-29,000300,CSI 300,sz.000538,000538.SZ,云南白药,baostock
2026-06-30,2026-06-29,000300,CSI 300,sz.000568,000568.SZ,泸州老窖,baostock
2026-06-30,2026-06-29,000300,CSI 300,sz.000596,000596.SZ,古井贡酒,baostock
2026-06-30,2026-06-29,000300,CSI 300,sz.000617,000617.SZ,中油资本,baostock
2026-06-30,2026-06-29,000300,CSI 300,sz.000625,000625.SZ,长安汽车,baostock
2026-06-30,2026-06-29,000300,CSI 300,sz.000630,000630.SZ,铜陵有色,baostock
2026-06-30,2026-06-29,000300,CSI 300,sz.000651,000651.SZ,格力电器,baostock
2026-06-30,2026-06-29,000300,CSI 300,sz.000657,000657.SZ,中钨高新,baostock
2026-06-30,2026-06-29,000300,CSI 300,sz.000708,000708.SZ,中信特钢,baostock
2026-06-30,2026-06-29,000300,CSI 300,sz.000725,000725.SZ,京东方A,baostock
2026-06-30,2026-06-29,000300,CSI 300,sz.000768,000768.SZ,中航西飞,baostock
2026-06-30,2026-06-29,000300,CSI 300,sz.000776,000776.SZ,广发证券,baostock
2026-06-30,2026-06-29,000300,CSI 300,sz.000792,000792.SZ,盐湖股份,baostock
2026-06-30,2026-06-29,000300,CSI 300,sz.000807,000807.SZ,云铝股份,baostock
2026-06-30,2026-06-29,000300,CSI 300,sz.000858,000858.SZ,五粮液,baostock
2026-06-30,2026-06-29,000300,CSI 300,sz.000895,000895.SZ,双汇发展,baostock
2026-06-30,2026-06-29,000300,CSI 300,sz.000938,000938.SZ,紫光股份,baostock
2026-06-30,2026-06-29,000300,CSI 300,sz.000963,000963.SZ,华东医药,baostock
2026-06-30,2026-06-29,000300,CSI 300,sz.000975,000975.SZ,山金国际,baostock
2026-06-30,2026-06-29,000300,CSI 300,sz.000977,000977.SZ,浪潮信息,baostock
2026-06-30,2026-06-29,000300,CSI 300,sz.000988,000988.SZ,华工科技,baostock
2026-06-30,2026-06-29,000300,CSI 300,sz.000999,000999.SZ,华润三九,baostock
2026-06-30,2026-06-29,000300,CSI 300,sz.001280,001280.SZ,中国铀业,baostock
2026-06-30,2026-06-29,000300,CSI 300,sz.001391,001391.SZ,国货航,baostock
2026-06-30,2026-06-29,000300,CSI 300,sz.001965,001965.SZ,招商公路,baostock
2026-06-30,2026-06-29,000300,CSI 300,sz.001979,001979.SZ,招商蛇口,baostock
2026-06-30,2026-06-29,000300,CSI 300,sz.002001,002001.SZ,新和成,baostock
2026-06-30,2026-06-29,000300,CSI 300,sz.002027,002027.SZ,分众传媒,baostock
2026-06-30,2026-06-29,000300,CSI 300,sz.002028,002028.SZ,思源电气,baostock
2026-06-30,2026-06-29,000300,CSI 300,sz.002049,002049.SZ,紫光国微,baostock
2026-06-30,2026-06-29,000300,CSI 300,sz.002050,002050.SZ,三花智控,baostock
2026-06-30,2026-06-29,000300,CSI 300,sz.002074,002074.SZ,国轩高科,baostock
2026-06-30,2026-06-29,000300,CSI 300,sz.002142,002142.SZ,宁波银行,baostock
2026-06-30,2026-06-29,000300,CSI 300,sz.002179,002179.SZ,中航光电,baostock
2026-06-30,2026-06-29,000300,CSI 300,sz.002202,002202.SZ,金风科技,baostock
2026-06-30,2026-06-29,000300,CSI 300,sz.002230,002230.SZ,科大讯飞,baostock
2026-06-30,2026-06-29,000300,CSI 300,sz.002236,002236.SZ,大华股份,baostock
2026-06-30,2026-06-29,000300,CSI 300,sz.002241,002241.SZ,歌尔股份,baostock
2026-06-30,2026-06-29,000300,CSI 300,sz.002304,002304.SZ,洋河股份,baostock
